anchor_preparation,batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,factor_calls,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,preparation_calls,preparation_derivative_calls,projection_seed,repeat,resampling_count,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
,4,97,702,1.0,8,0.5,268435456,learned,64,0.2840090936522985,anchored_equivalent_replay,282.7150062816846,0.07326842522768329,tail_fixed,32768,confirmation,0.00906124778830307,0,0,20260921,0,325,4.2351735308766365,4.2351735308766365,21047030,tail_fixed,0.07248020912066575,32768,0.07013870956084908,0.5136105581567426,completed,2048,3,0.27213580827957795,0.0695132693294657,0.009659812736894688,0.2841308646185223,0.0700370384971937,20.0,0.2859564892949046,0.07387392349832579
"{'preparation_calls': 917504, 'preparation_seconds': 0.6189725697040558, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,98,702,1.0,8,0.5,269352960,learned,64,0.062009263638136546,anchored_equivalent_replay,72.43793737668568,0.013262969191377769,tail_anchored,32768,confirmation,0.005167757030101305,917504,786432,20260921,0,107,3.802427463233471,3.802427463233471,21047030,tail_anchored,0.041329474869484545,32768,0.015745477706345594,0.06437383739217792,completed,2048,3,0.07176191409769236,0.01640644662482778,0.005766398593537142,0.16139333161651892,0.018672839667126365,20.0,0.16370545464016306,0.01652045260552932
,4,99,703,1.0,8,0.5,4294967296,learned,64,0.06150806411434358,anchored_equivalent_replay,95.98962138782953,0.013743166579429106,full,32768,confirmation,0.005118555172573452,0,0,20260921,0,89,6.013819444924593,6.013819444924593,21047040,full,0.032982465294394664,32768,0.01893598312780833,0.04136090172254563,completed,2048,3,0.0603295373104621,0.013234597785497284,0.00902312342600188,0.14529391811211007,0.016149991839417538,20.0,0.1512084494019391,0.016523615394029606
,4,100,703,1.0,8,0.5,268435456,learned,64,0.323986776819839,anchored_equivalent_replay,522.3822606744116,0.08913552994808345,tail_fixed,32768,confirmation,0.060900403967248544,0,0,20260921,0,406,4.223904076963663,4.223904076963663,21047040,tail_fixed,0.4274998414650845,32768,0.09851468782016043,0.7900245897455631,completed,2048,3,0.3319271791228069,0.09178399982756115,0.06272450865756626,0.2685606352232984,0.09190304738988636,20.0,0.2732673344735953,0.08940345193242388
"{'preparation_calls': 917504, 'preparation_seconds': 0.6353246159851551, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,101,703,1.0,8,0.5,269352960,learned,64,0.11677291824026421,anchored_equivalent_replay,101.7397436983997,0.02863467997132921,tail_anchored,32768,confirmation,0.0058510804057933935,917504,786432,20260921,0,107,3.8340219520032406,3.8340219520032406,21047040,tail_anchored,0.03699687868471071,32768,0.028955911384321777,0.09391678679807719,completed,2048,3,0.12287753058108612,0.030598554015096733,0.011532775777928828,0.19532554046916162,0.03288197165865583,20.0,0.20075119319193407,0.031219083871338968
,4,102,704,1.0,8,0.5,4294967296,learned,64,0.06127370563699846,anchored_equivalent_replay,91.84151250874375,0.012690207953025757,full,32768,confirmation,0.01822088736863206,0,0,20260921,0,92,6.025343127548695,6.025343127548695,21047050,full,0.08647487616703464,32768,0.016018651626027447,0.04385573124231078,completed,2048,3,0.05764812422932056,0.011045705327053228,0.01890534186785027,0.17609802465944946,0.015135197914237293,20.0,0.18167889604811607,0.015844184500981424
,4,103,704,1.0,8,0.5,268435456,learned,64,0.426525308744016,anchored_equivalent_replay,703.3612429311585,0.11253265892142009,tail_fixed,32768,confirmation,0.07015284662307618,0,0,20260921,0,428,4.227832328528166,4.227832328528166,21047050,tail_fixed,0.3509448338260943,32768,0.11671077387344383,1.15940355659342,completed,2048,3,0.4230323445640458,0.11149449551478782,0.07083730112229439,0.42027634199095076,0.11256713702945631,20.0,0.424113135196559,0.11371053244866072
"{'preparation_calls': 917504, 'preparation_seconds': 0.6253523267805576, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,104,704,1.0,8,0.5,269352960,learned,64,0.06134938874444947,anchored_equivalent_replay,98.03111211458506,0.011899893178422799,tail_anchored,32768,confirmation,0.008506192992769397,917504,786432,20260921,0,109,3.810618355870247,3.810618355870247,21047050,tail_anchored,0.046960986241704965,32768,0.01618115882909279,0.03708006100937616,completed,2048,3,0.05982189893856493,0.011501501857830245,0.011065943955426864,0.17953413367797094,0.015565761744010972,20.0,0.18341255943769658,0.0152949101404303
,4,105,705,1.0,8,0.5,4294967296,learned,64,0.05816161060890889,anchored_equivalent_replay,130.6115709756176,0.01136943157989733,full,32768,confirmation,4.222010120777386e-06,0,0,20260921,0,92,6.035083655267954,6.035083655267954,21047060,full,3.377579269004427e-05,32768,0.012817788966115965,0.02734081148776677,completed,2048,3,0.06165099136313705,0.012454015705423323,3.2864561417961236e-06,0.1788037857348018,0.015298074484876547,20.0,0.18062841769863888,0.014809730140679014
,4,106,705,1.0,8,0.5,268435456,learned,64,0.4015762829027476,anchored_equivalent_replay,860.4132987048168,0.10189272639805573,tail_fixed,32768,confirmation,4.222010120777386e-06,0,0,20260921,0,463,4.329941090196371,4.329941090196371,21047060,tail_fixed,3.377579268726871e-05,32768,0.1003409000563103,1.1949195207212056,completed,2048,3,0.3978749824403263,0.09992702052461974,3.2864561417961236e-06,0.4286765469350328,0.104085715737632,20.0,0.4302586631224351,0.1060468437127865
"{'preparation_calls': 917504, 'preparation_seconds': 0.6809953115880489, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,107,705,1.0,8,0.5,269352960,learned,64,0.06507131133941613,anchored_equivalent_replay,145.20846037114643,0.012842626745096834,tail_anchored,32768,confirmation,4.222010120721875e-06,917504,786432,20260921,0,113,3.8825692795217037,3.8825692795217037,21047060,tail_anchored,3.377579268427111e-05,32768,0.013199353232927922,0.029383292134573167,completed,2048,3,0.05792129807231848,0.010589968101892104,3.2864561417406124e-06,0.1843576338622795,0.013943741618929808,20.0,0.18629127201394313,0.015423254979783686
,4,108,706,1.0,8,0.5,4294967296,learned,64,0.06632075233491053,anchored_equivalent_replay,84.43951317494334,0.013521166322177959,full,32768,confirmation,0.0065749409102108525,0,0,20260921,0,96,6.037950664758682,6.037950664758682,21047070,full,0.04091598889459827,32768,0.01661291493350718,0.03177623251642405,completed,2048,3,0.05836650135864774,0.011320469264518825,0.011217890381180928,0.17792273677467196,0.013706697857081451,20.0,0.18134422107070197,0.015839956651107996
,4,109,706,1.0,8,0.5,268435456,learned,64,0.3118106437571232,anchored_equivalent_replay,411.08247182213705,0.08011252433438518,tail_fixed,32768,confirmation,0.020296555827229355,0,0,20260921,0,371,4.242183770984411,4.242183770984411,21047070,tail_fixed,0.13529183292880761,32768,0.09621773011663612,0.8289019916807295,completed,2048,3,0.304941991251871,0.07747687423810393,0.01768774208380374,0.31538434444780394,0.0794375223614079,20.0,0.318378966246653,0.08220852035875295
"{'preparation_calls': 917504, 'preparation_seconds': 0.6158931367099285, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,110,706,1.0,8,0.5,269352960,learned,64,0.05875982937274228,anchored_equivalent_replay,90.23191448809949,0.013097860902618873,tail_anchored,32768,confirmation,0.007037887531429088,917504,786432,20260921,0,110,3.8005352802574635,3.8005352802574635,21047070,tail_anchored,0.042890469566408365,32768,0.014536409052663193,0.0579907988222762,completed,2048,3,0.049683702367002106,0.01034279707394926,0.011680837002399164,0.1275274617851609,0.012622353035967229,20.0,0.1311311289496861,0.01505870764599547
,4,111,707,1.0,8,0.5,4294967296,learned,64,0.05595765986237125,anchored_equivalent_replay,102.83936998688952,0.011660564855192021,full,32768,confirmation,0.0030323633999174275,0,0,20260921,0,96,6.007549677044153,6.007549677044153,21047080,full,0.0236784670725781,32768,0.014215196629330946,0.048023163781792076,completed,2048,3,0.06162898816513833,0.013688731395094113,0.0028716406590743302,0.1448627683021661,0.01517302333276566,20.0,0.14754861540075265,0.014171813213324409
,4,112,707,1.0,8,0.5,268435456,learned,64,0.4899023794857523,anchored_equivalent_replay,1461.1323557443532,0.13829164951792605,tail_fixed,32768,confirmation,0.05302826478811816,0,0,20260921,0,476,4.354474108666182,4.354474108666182,21047080,tail_fixed,0.4235978500615515,32768,0.14326081207700136,2.2248440262313323,completed,2048,3,0.4801412549553586,0.13452326630254274,0.05286754204727506,0.45717598930915104,0.13918907694519914,20.0,0.4585588036167994,0.14231679521126359
"{'preparation_calls': 917504, 'preparation_seconds': 0.6790964193642139, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,113,707,1.0,8,0.5,269352960,learned,64,0.07563688496117155,anchored_equivalent_replay,107.88632602418868,0.01647930156972743,tail_anchored,32768,confirmation,0.004260049198678913,917504,786432,20260921,0,114,3.8701935671269894,3.8701935671269894,21047080,tail_anchored,0.03338021334982753,32768,0.021752445124523227,0.09441293557690034,completed,2048,3,0.08359325089550841,0.01906019633903934,0.004376035839563729,0.1715589301184663,0.021068836099169503,20.0,0.17162749034320765,0.020017576632117784
,4,114,708,1.0,8,0.5,4294967296,learned,64,0.04734413603047623,anchored_equivalent_replay,83.5240189724564,0.009897790321275761,full,32768,confirmation,0.017107631076649615,0,0,20260921,0,99,6.083837207406759,6.083837207406759,21047090,full,0.09077696468086394,32768,0.011236303482436216,0.04973269383220922,completed,2048,3,0.03873789359877228,0.006452298324485845,0.015434023045910432,0.1408694548507785,0.0100279789842847,20.0,0.14411495096290183,0.011363040467929677
,4,115,708,1.0,8,0.5,268435456,learned,64,0.22308573151300215,anchored_equivalent_replay,313.4253960597642,0.05900277280373011,tail_fixed,32768,confirmation,0.03227891985628373,0,0,20260921,0,358,4.348910223692656,4.348910223692656,21047090,tail_fixed,0.18354611372539129,32768,0.09185519027868841,0.39976303286463843,completed,2048,3,0.19730427615903603,0.051165306693833124,0.026831349115463806,0.2725378859939552,0.053975940652309935,20.0,0.2754642584214094,0.060346487006487703
"{'preparation_calls': 917504, 'preparation_seconds': 0.6390345394611359, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,116,708,1.0,8,0.5,269352960,learned,64,0.04743707969026305,anchored_equivalent_replay,78.07688716042448,0.007363539158939544,tail_anchored,32768,confirmation,0.018922516930467915,917504,786432,20260921,0,106,3.82875694707036,3.82875694707036,21047090,tail_anchored,0.10432812449881713,32768,0.011084622619512383,0.04185454556710489,completed,2048,3,0.05886753400974927,0.01129997945127214,0.013474946189647997,0.1960558903956878,0.014225910280192662,20.0,0.19758090308873116,0.012181981638167461
,4,117,709,1.0,8,0.5,4294967296,learned,64,0.05648926850733592,anchored_equivalent_replay,71.58078650451895,0.010546944772792458,full,32768,confirmation,0.005005626713208302,0,0,20260921,0,89,6.012206096202135,6.012206096202135,21047100,full,0.037247998985557744,32768,0.0131623086803271,0.025936324154449793,completed,2048,3,0.05414535491422785,0.010198894077321486,0.004320153768527296,0.18676202428580124,0.013188753298030965,20.0,0.18941769201739983,0.013834455405392111
,4,118,709,1.0,8,0.5,268435456,learned,64,0.21641527520511655,anchored_equivalent_replay,273.0603630417109,0.05674206628208255,tail_fixed,32768,confirmation,0.00783198353321567,0,0,20260921,0,338,4.219142206013203,4.219142206013203,21047100,tail_fixed,0.05844605323266575,32768,0.05344360865339839,0.37426231093806717,completed,2048,3,0.21546619551432594,0.056445252695018155,0.007146510588534664,0.20548499701493306,0.057818192038399566,20.0,0.20963010618326716,0.05839483503282315
"{'preparation_calls': 917504, 'preparation_seconds': 0.6776784434914589, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,119,709,1.0,8,0.5,269352960,learned,64,0.10943587998013024,anchored_equivalent_replay,79.88466788422892,0.02683196810237017,tail_anchored,32768,confirmation,0.00839886130641074,917504,786432,20260921,0,110,3.8571291230618954,3.8571291230618954,21047100,tail_anchored,0.04239699552777729,32768,0.0212760433919735,0.11811164069371845,completed,2048,3,0.1161033259186637,0.028827178726793926,0.009487011654863308,0.1655464176314646,0.030177198857825105,20.0,0.16809970257499987,0.028216511182982615
,4,120,700,1.0,8,0.5,4294967296,learned,64,0.06017074128640865,anchored_equivalent_replay,142.56762494812702,0.012785363795179,full,32768,confirmation,9.624658435768152e-05,0,0,20260921,0,98,6.006870184093714,6.006870184093714,21057010,full,0.00041365209273832237,32768,0.017315073540968926,0.07228374780791261,completed,2048,4,0.09415226815306009,0.022966921861887327,0.00011252836228914376,0.14190671081975725,0.02404804542067324,20.0,0.13661250489429827,0.015508142295024285
,4,121,700,1.0,8,0.5,268435456,learned,64,0.4564323834893611,anchored_equivalent_replay,1703.954199673631,0.12151351397255405,tail_fixed,32768,confirmation,0.0003679723210378155,0,0,20260921,0,513,4.235244855284691,4.235244855284691,21057010,tail_fixed,0.002942699903059064,32768,0.11091025633301024,1.519809904023367,completed,2048,4,0.4798625540957245,0.13182396647364536,0.0003747286794449356,0.4959132865953555,0.13311294416765462,20.0,0.49583160043006724,0.12291486407417737
"{'preparation_calls': 917504, 'preparation_seconds': 0.6223611235618591, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,122,700,1.0,8,0.5,269352960,learned,64,0.1068530426174017,anchored_equivalent_replay,143.91207359551774,0.02491038201665447,tail_anchored,32768,confirmation,0.0002967690883755314,917504,786432,20260921,0,109,3.816441636532545,3.816441636532545,21057010,tail_anchored,0.002373074041763205,32768,0.027374053885438097,0.08526885543395296,completed,2048,4,0.14071405519780789,0.03522083451774579,0.0003035254467826515,0.1959272811237014,0.03681626768150699,20.0,0.19550603107735287,0.027452702757967073
,4,123,701,1.0,8,0.5,4294967296,learned,64,0.10113860772535982,anchored_equivalent_replay,121.54379566102179,0.023434092462762422,full,32768,confirmation,2.8922984347548586e-05,0,0,20260921,0,97,6.0152437053620815,6.0152437053620815,21057020,full,0.0002313813821449041,32768,0.023993609677095226,0.07344564134609768,completed,2048,4,0.13000637962132464,0.03163838055018057,3.15216510531624e-05,0.1931543838842647,0.03288630453971904,20.0,0.19287449138406162,0.024800664736943086
,4,124,701,1.0,8,0.5,268435456,learned,64,0.43531535935298055,anchored_equivalent_replay,1492.4966808571585,0.12159974845674276,tail_fixed,32768,confirmation,2.8922984347798386e-05,0,0,20260921,0,487,4.249206621199846,4.249206621199846,21057020,tail_fixed,0.00023138138214601434,32768,0.11748921179217064,1.6281000526779985,completed,2048,4,0.44213309036247594,0.12667096636499448,3.15216510534122e-05,0.4221136145471672,0.1287414527843405,20.0,0.4221206310547999,0.12352233248933225
"{'preparation_calls': 917504, 'preparation_seconds': 0.6188121363520622, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,125,701,1.0,8,0.5,269352960,learned,64,0.0757779599536463,anchored_equivalent_replay,121.94664053491934,0.01830954326079791,tail_anchored,32768,confirmation,2.8922984347978797e-05,917504,786432,20260921,0,106,3.9070090986788273,3.9070090986788273,21057020,tail_anchored,0.00023138138214601434,32768,0.018637499457556356,0.09670043871623536,completed,2048,4,0.10044587157981186,0.025569865355240168,3.1521651053592614e-05,0.13363370392670942,0.026321399027511922,20.0,0.13538787494819007,0.019534342376120256
,4,126,702,1.0,8,0.5,4294967296,learned,64,0.09547206223150921,anchored_equivalent_replay,71.91595641659886,0.02377922176117574,full,32768,confirmation,0.006462805211066708,0,0,20260921,0,93,6.022921808063984,6.022921808063984,21057030,full,0.051692433311131915,32768,0.025967815131662117,0.18316852350625443,completed,2048,4,0.10707166789775593,0.02727937234890286,0.006074972625731492,0.13716972711526204,0.028400658533884918,20.0,0.1352518104985013,0.025111035717192157
,4,127,702,1.0,8,0.5,268435456,learned,64,0.2668829525149809,anchored_equivalent_replay,261.82925021370596,0.06964085049936312,tail_fixed,32768,confirmation,0.0030763509894135427,0,0,20260921,0,324,4.228247679769993,4.228247679769993,21057030,tail_fixed,0.024600799537907232,32768,0.07307840457029391,0.5797736706987608,completed,2048,4,0.2780729542654475,0.07339008533262308,0.002688518404078327,0.24396452610749153,0.07582798792227793,20.0,0.2401345671086317,0.072366952972478
"{'preparation_calls': 917504, 'preparation_seconds': 0.6242746748030186, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,128,702,1.0,8,0.5,269352960,learned,64,0.08634732242244236,anchored_equivalent_replay,72.07711805997891,0.0205776794949205,tail_anchored,32768,confirmation,0.0009736658198779835,917504,786432,20260921,0,107,3.8180941566824913,3.8180941566824913,21057030,tail_anchored,0.007779318181620714,32768,0.022111856893607465,0.07108478347556628,completed,2048,4,0.08618959678161256,0.020212075513911208,0.000585833234542768,0.17257412094645194,0.02158593006871922,20.0,0.1684290861413089,0.021601361469694463
,4,129,703,1.0,8,0.5,4294967296,learned,64,0.09115962178440513,anchored_equivalent_replay,95.58757463503413,0.022117601619184184,full,32768,confirmation,0.014288698781309853,0,0,20260921,0,93,6.067145518958569,6.067145518958569,21057040,full,0.062120285321472,32768,0.01989107702789089,0.06389719469806271,completed,2048,4,0.10272565771255865,0.025292647990759202,0.014207967336397162,0.17732571259928578,0.026519373415915135,20.0,0.17603805452023336,0.02317549505683544
,4,130,703,1.0,8,0.5,268435456,learned,64,0.27717243603042496,anchored_equivalent_replay,493.9674721457393,0.07281548293035639,tail_fixed,32768,confirmation,0.0242978852659836,0,0,20260921,0,403,4.219786997884512,4.219786997884512,21057040,tail_fixed,0.16742918622957217,32768,0.08491862633140998,0.6195387638925157,completed,2048,4,0.29279047497379207,0.07815204500972882,0.025197442199053108,0.31162516032809706,0.08114340950029177,20.0,0.31050971217145296,0.07527362752965229
"{'preparation_calls': 917504, 'preparation_seconds': 0.6174236685037613, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,131,703,1.0,8,0.5,269352960,learned,64,0.08043995114729502,anchored_equivalent_replay,97.60536844967002,0.02008392305132487,tail_anchored,32768,confirmation,0.0011614645345394553,917504,786432,20260921,0,106,3.899112019687891,3.899112019687891,21057040,tail_anchored,0.005825306353048709,32768,0.023548796243907072,0.09089986608787441,completed,2048,4,0.09860831246743273,0.025304456875276906,0.0014640721865282896,0.1358616553299251,0.026295977050574473,20.0,0.1353348076997754,0.02108027856160126
,4,132,704,1.0,8,0.5,4294967296,learned,64,0.04374262030715939,anchored_equivalent_replay,89.39281500532286,0.008453177736788258,full,32768,confirmation,0.012200679487750339,0,0,20260921,0,92,6.268778029829264,6.268778029829264,21057050,full,0.06817631513527533,32768,0.010989860318694764,0.03547522068548416,completed,2048,4,0.054067301972507975,0.011587602838193725,0.01096256265749989,0.163813325273867,0.014395144372754343,20.0,0.163205117480214,0.010791584844725418
,4,133,704,1.0,8,0.5,268435456,learned,64,0.29043670511825476,anchored_equivalent_replay,696.5687455501452,0.08068532548411958,tail_fixed,32768,confirmation,0.028572817286406142,0,0,20260921,0,423,4.245968040078878,4.245968040078878,21057050,tail_fixed,0.18696037163529744,32768,0.09627167764767333,0.7426195695159107,completed,2048,4,0.3030050716858383,0.08503818118924353,0.028468508259597812,0.2795822002219454,0.08733100428135471,20.0,0.2787778111923707,0.0827447522272304
"{'preparation_calls': 917504, 'preparation_seconds': 0.6759278886020184, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,134,704,1.0,8,0.5,269352960,learned,64,0.05793051485824081,anchored_equivalent_replay,95.51116758171027,0.012512874249736973,tail_anchored,32768,confirmation,0.014421356288253279,917504,786432,20260921,0,109,3.8809774108231068,3.8809774108231068,21057050,tail_anchored,0.06302492706504942,32768,0.013715509149073376,0.049728407149351145,completed,2048,4,0.06527916975986725,0.014643608082176048,0.010266750816457754,0.15304355651869384,0.016635832537015473,20.0,0.15220596509790388,0.014158401127174305
,4,135,705,1.0,8,0.5,4294967296,learned,64,0.0996598719923917,anchored_equivalent_replay,133.75344071332984,0.02314136600135487,full,32768,confirmation,2.5086254045458833e-06,0,0,20260921,0,98,6.015303440392017,6.015303440392017,21057060,full,2.0068890473451623e-05,32768,0.021513547203080276,0.08080604735132153,completed,2048,4,0.12653856559480461,0.030542686911292374,3.2864561416851013e-06,0.17095746420739005,0.03086841889812652,20.0,0.16965413534853932,0.02426146238132134
,4,136,705,1.0,8,0.5,268435456,learned,64,0.33517652600197795,anchored_equivalent_replay,856.8063005459228,0.08471290251037125,tail_fixed,32768,confirmation,2.5086254045458833e-06,0,0,20260921,0,470,4.441301003098488,4.441301003098488,21057060,tail_fixed,2.006889046989891e-05,32768,0.08393919028364671,0.8588549606187473,completed,2048,4,0.3617122622127728,0.09282127657861616,3.2864561416851013e-06,0.3678463039866521,0.09741846278651653,20.0,0.3671265659916225,0.08963052558233149
"{'preparation_calls': 917504, 'preparation_seconds': 0.6163949109613895, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,137,705,1.0,8,0.5,269352960,learned,64,0.06567383644655186,anchored_equivalent_replay,136.31293351403818,0.014134644083528165,tail_anchored,32768,confirmation,2.5086254045458833e-06,917504,786432,20260921,0,109,3.802100293338299,3.802100293338299,21057060,tail_anchored,2.0068890466179663e-05,32768,0.01465568669632282,0.040628514391231156,completed,2048,4,0.09101002485377357,0.020773835141310017,3.2864561416851013e-06,0.16178080716369816,0.02244875732045253,20.0,0.16039496440950568,0.016046573472458813
,4,138,706,1.0,8,0.5,4294967296,learned,64,0.07320363085546375,anchored_equivalent_replay,85.04560214060004,0.016312622820485043,full,32768,confirmation,0.00989414354796845,0,0,20260921,0,97,6.027368124574423,6.027368124574423,21057070,full,0.06840753364660564,32768,0.01721756730012068,0.07644588267168605,completed,2048,4,0.09370763569853241,0.022046300786688938,0.009659878517244765,0.1534329053117394,0.022566236213749133,20.0,0.1522570587636543,0.017341360529677354
,4,139,706,1.0,8,0.5,268435456,learned,64,0.29987573895862435,anchored_equivalent_replay,437.9200711070971,0.08199537021981719,tail_fixed,32768,confirmation,0.01880705218477339,0,0,20260921,0,372,4.236658174544573,4.236658174544573,21057070,tail_fixed,0.13668465216879527,32768,0.09841873755959112,0.8518636782416154,completed,2048,4,0.314116732245335,0.0867136253217983,0.018572787154049704,0.29511330388433243,0.08962427388884427,20.0,0.295713193590898,0.08513388096137275
"{'preparation_calls': 917504, 'preparation_seconds': 0.6171047650277615, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,140,706,1.0,8,0.5,269352960,learned,64,0.046092042080056864,anchored_equivalent_replay,84.77001520018015,0.007467093604205737,tail_anchored,32768,confirmation,0.0037729811595577784,917504,786432,20260921,0,108,3.8048063032329082,3.8048063032329082,21057070,tail_anchored,0.025641250143246447,32768,0.010776773452557894,0.03658552487894374,completed,2048,4,0.05290962484654903,0.0093654066130925,0.0035387161288340935,0.1758684237274818,0.013476043602191788,20.0,0.17465737019376548,0.011455536603356938
,4,141,707,1.0,8,0.5,4294967296,learned,64,0.06311465607538866,anchored_equivalent_replay,100.6083438606091,0.013550774159782454,full,32768,confirmation,0.007801555867212138,0,0,20260921,0,94,6.013271201401949,6.013271201401949,21057080,full,0.06180329825466941,32768,0.016907098807621528,0.03055124167472996,completed,2048,4,0.08812477747150868,0.020678519111180092,0.008945031471804256,0.17529082365909648,0.021608295094020385,20.0,0.17294260024917235,0.015203851797861023
,4,142,707,1.0,8,0.5,268435456,learned,64,0.5521788505774591,anchored_equivalent_replay,1463.4488889422532,0.14933200750111164,tail_fixed,32768,confirmation,0.05385925447677522,0,0,20260921,0,477,4.235782094299793,4.235782094299793,21057080,tail_fixed,0.43024710267041666,32768,0.13107155148638547,2.034382089799551,completed,2048,4,0.5655204894215622,0.1541552701640163,0.052716388878889665,0.42883998710173266,0.1545273473319296,20.0,0.4275500480743967,0.14978004088332092
"{'preparation_calls': 917504, 'preparation_seconds': 0.6807357743382454, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,143,707,1.0,8,0.5,269352960,learned,64,0.06182528896065476,anchored_equivalent_replay,103.74910086050323,0.014450130645336685,tail_anchored,32768,confirmation,0.011307036813920698,917504,786432,20260921,0,107,3.868528340011835,3.868528340011835,21057080,tail_anchored,0.08988213495111085,32768,0.016123648517518872,0.055398800746701726,completed,2048,4,0.08290436785629356,0.019943251107734494,0.012450512418512815,0.11823725523137105,0.02106351050322887,20.0,0.11582470210841714,0.0158803664873136
,4,144,708,1.0,8,0.5,4294967296,learned,64,0.05894864500880381,anchored_equivalent_replay,72.91283993033221,0.012287546406748825,full,32768,confirmation,0.015684705372918308,0,0,20260921,0,93,6.0088117606937885,6.0088117606937885,21057090,full,0.07199034082611848,32768,0.012958570960751358,0.044993868048209984,completed,2048,4,0.06754712650142156,0.01504003290803712,0.015123470279084332,0.16042460599544556,0.016368070266524593,20.0,0.15859735264755936,0.013675430996284058
,4,145,708,1.0,8,0.5,268435456,learned,64,0.21682729972831333,anchored_equivalent_replay,310.03614556628855,0.05747692917425669,tail_fixed,32768,confirmation,0.015733814173632083,0,0,20260921,0,355,4.2385839112102985,4.2385839112102985,21057090,tail_fixed,0.08072843074005925,32768,0.09026543386849531,0.3556496337934308,completed,2048,4,0.22176817501149843,0.059966699335814395,0.015096003711204193,0.29875756514661156,0.06219765186364609,20.0,0.2974431315952597,0.059594618626164775
"{'preparation_calls': 917504, 'preparation_seconds': 0.6218635886907578, 'preparation_factor_calls_per_grid_point': 448, 'newton_iterations': 6, 'anchor_grid_points': 2048, 'anchor_rule': 'parameter-only six-step clipped Newton fixed-point iteration'}",4,146,708,1.0,8,0.5,269352960,learned,64,0.05702524375054472,anchored_equivalent_replay,77.24065788679317,0.010108784938261915,tail_anchored,32768,confirmation,0.023671121795715216,917504,786432,20260921,0,105,3.8088174648582935,3.8088174648582935,21057090,tail_anchored,0.13210902623728132,32768,0.014223207202071847,0.025605022202699352,completed,2048,4,0.06754572872510814,0.01321973341459021,0.025619994010684096,0.1868786665864195,0.01628976641771853,20.0,0.18502265443397786,0.013366416082095912
